"id_alumno","sexo","rama","nota_acceso","renta_familiar","creditos_matriculados","edad","beca","creditos_superados","continua_segundo"
"A02262","Hombre","Ciencias",9.11968816043655,33269,60,23,1,60,0
"A02263","Hombre","Ingenieria",9.49159523664025,43307,66,18,1,57,1
"A02264","Mujer","Ingenieria",8.89836564168439,18990,48,21,1,48,0
"A02265","Mujer","Salud",10.6360884874908,23421,54,19,1,54,1
"A02266","Hombre","Ingenieria",7.89080441291515,10398,48,18,1,48,1
"A02267","Mujer","Humanidades",10.4850104982006,46177,60,18,1,60,1
"A02268","Hombre","Salud",12.6326238254424,31420,60,23,1,60,1
"A02269","Hombre","Salud",9.95966825764425,18791,66,24,1,59,0
"A02270","Mujer","Ingenieria",10.4225023483423,31358,60,18,1,55,1
"A02271","Hombre","Salud",9.04279025856454,26697,54,18,1,54,0
"A02272","Mujer","Sociales",8.23952364394342,40210,60,18,1,56,0
"A02273","Mujer","Humanidades",7.36437249455722,19373,60,18,1,50,1
"A02274","Hombre","Humanidades",5.82998359129767,10729,60,20,1,46,0
"A02275","Hombre","Sociales",6.69337425208373,21680,66,19,1,51,1
"A02276","Hombre","Salud",8.77367932121383,15446,66,21,1,66,0
"A02277","Hombre","Ciencias",7.85310626603821,22674,60,19,1,41,1
"A02278","Hombre","Humanidades",10.92695603527,16288,66,19,1,66,1
"A02279","Hombre","Sociales",8.86888159735943,31774,54,18,1,54,1
"A02280","Mujer","Salud",8.63473690747486,14278,66,20,1,48,0
"A02281","Hombre","Ciencias",6.98127320034402,12672,54,20,1,44,0
"A02282","Mujer","Ciencias",8.68423788995491,13522,60,18,1,45,0
"A02283","Hombre","Ciencias",10.1400386791553,19439,60,20,0,52,1
"A02284","Hombre","Ciencias",9.00681375800203,80528,60,20,0,42,0
"A02285","Mujer","Salud",8.81168202569298,18495,60,18,1,60,1
"A02286","Hombre","Sociales",10.9759348634619,38760,48,19,1,48,0
"A02287","Hombre","Sociales",5,19679,60,19,1,29,0
"A02288","Mujer","Ciencias",6.99682541860584,45878,66,19,0,43,1
"A02289","Hombre","Ciencias",8.23822029900634,17151,66,19,0,52,0
"A02290","Mujer","Humanidades",9.64014993324848,19807,60,19,0,53,0
"A02291","Hombre","Ciencias",9.13046271921553,18948,54,19,1,52,0
"A02292","Hombre","Salud",8.22651377004994,11824,60,20,1,60,0
"A02293","Mujer","Ciencias",12.5514905596251,15333,48,20,1,48,1
"A02294","Mujer","Ingenieria",8.17872899583113,51558,60,18,1,30,1
"A02295","Hombre","Ingenieria",12.0003837267874,27466,66,19,1,63,0
"A02296","Mujer","Humanidades",7.75469085167765,23525,60,18,1,60,0
"A02297","Hombre","Ciencias",8.72548513251407,26061,60,24,1,51,0
"A02298","Hombre","Ciencias",10.5234977473561,41766,48,21,1,48,1
"A02299","Mujer","Ingenieria",6.44630263529093,40462,60,21,1,44,1
"A02300","Mujer","Ciencias",9.13485014943577,35256,60,18,1,60,1
"A02301","Hombre","Ciencias",7.6936030267675,46892,60,23,1,44,0
"A02302","Mujer","Ciencias",6.38415141083125,9393,60,21,1,60,1
"A02303","Hombre","Humanidades",10.3044421259789,22343,60,19,1,60,1
"A02304","Mujer","Ingenieria",6.38122612492691,42461,48,19,0,34,1
"A02305","Mujer","Ingenieria",6.57330043362609,13038,48,18,1,48,0
"A02306","Mujer","Ingenieria",10.5140527052675,33700,60,18,1,59,0
"A02307","Mujer","Sociales",6.98039567182651,20341,60,22,1,53,1
"A02308","Hombre","Ingenieria",11.3880654272629,21772,60,18,1,60,1
"A02309","Hombre","Sociales",10.642742937728,16596,60,25,1,60,1
"A02310","Mujer","Sociales",10.8717441918524,34462,60,18,1,60,1
"A02311","Mujer","Sociales",7.05815850129925,36351,54,19,1,54,0
"A02312","Mujer","Humanidades",10.6235233978315,49645,60,20,1,53,1
"A02313","Hombre","Ingenieria",6.05360550449606,8069,60,20,1,57,1
"A02314","Hombre","Ciencias",6.37529486973383,72432,54,18,0,37,0
"A02315","Mujer","Salud",7.56531248532158,16137,60,21,1,42,1
"A02316","Hombre","Humanidades",9.44849229686732,23543,60,18,1,56,0
"A02317","Hombre","Ciencias",7.0354884125462,19843,60,19,1,51,0
"A02318","Hombre","Humanidades",9.05183877001087,14166,72,18,1,72,1
"A02319","Hombre","Humanidades",10.6562785296682,28758,60,22,1,60,1
"A02320","Hombre","Humanidades",6.60336787842708,9733,66,19,1,45,0
"A02321","Hombre","Salud",8.35192774737857,16170,66,20,1,46,0
"A02322","Mujer","Ciencias",7.07975053246257,8375,60,21,1,50,1
"A02323","Mujer","Humanidades",6.86455696880988,12694,72,20,1,66,0
"A02324","Hombre","Salud",8.9283643266668,24134,60,22,0,52,1
"A02325","Hombre","Salud",10.5012778724137,26768,60,20,1,52,1
"A02326","Hombre","Ciencias",8.55771755361306,13317,60,19,1,41,1
"A02327","Hombre","Ingenieria",8.05221914415533,14183,60,19,1,55,0
"A02328","Hombre","Sociales",9.88040819645639,48910,60,21,1,54,1
"A02329","Mujer","Sociales",7.01635606804517,26792,60,19,1,51,1
"A02330","Hombre","Ingenieria",8.09110725191493,32424,66,18,0,48,1
"A02331","Hombre","Ciencias",9.53534803272956,26251,72,21,1,48,1
"A02332","Hombre","Sociales",7.38089417324792,50960,60,19,0,36,0
"A02333","Hombre","Salud",9.06180450190418,51530,60,19,0,59,0
"A02334","Hombre","Ciencias",8.51163673328648,40955,54,19,1,49,0
"A02335","Hombre","Sociales",7.10644600418811,11460,60,18,1,60,0
"A02336","Hombre","Humanidades",8.97326491734639,97813,60,18,1,53,0
"A02337","Mujer","Humanidades",5.81446082118444,26953,66,20,0,41,0
"A02338","Hombre","Ingenieria",7.73123880788322,30666,60,24,1,60,0
"A02339","Mujer","Ciencias",10.0373315226806,18729,66,18,1,55,1
"A02340","Hombre","Ingenieria",9.097492649331,39489,66,21,1,47,1
"A02341","Hombre","Humanidades",7.91354056959372,56601,60,19,1,51,0
"A02342","Hombre","Salud",8.83091514882585,15590,60,18,1,47,1
"A02343","Hombre","Ingenieria",8.86001649103782,55371,66,27,1,52,1
"A02344","Mujer","Salud",8.92674498956851,49550,60,20,1,56,1
"A02345","Mujer","Humanidades",8.91331226268861,41872,48,24,1,47,1
"A02346","Hombre","Humanidades",8.37812757016128,25864,60,21,1,58,0
"A02347","Mujer","Humanidades",9.52352943800911,54803,48,23,1,48,1
"A02348","Hombre","Salud",9.21618394917284,44977,48,18,1,48,1
"A02349","Mujer","Ciencias",7.61338414717839,38677,66,18,1,49,0
"A02350","Hombre","Sociales",8.21014560899695,33840,60,27,1,47,1
"A02351","Hombre","Salud",9.27960251904701,9633,72,18,0,61,1
"A02352","Hombre","Salud",8.41019901785904,22345,60,19,1,58,1
"A02353","Hombre","Ciencias",8.11231781947612,25230,54,19,0,54,1
"A02354","Hombre","Salud",6.91452052520731,13157,66,19,0,43,0
"A02355","Mujer","Sociales",8.3767513662845,18401,60,18,1,42,0
"A02356","Mujer","Ciencias",10.1693917525226,17317,60,19,1,60,1
"A02357","Mujer","Salud",7.57778427463563,16996,60,18,1,38,0
"A02358","Mujer","Humanidades",8.80752925932241,15250,60,18,0,53,1
"A02359","Mujer","Humanidades",9.0094165907051,108854,72,18,0,47,0
"A02360","Mujer","Salud",9.29120441642851,28980,60,20,1,60,0
"A02361","Hombre","Humanidades",6.23370885332158,71646,66,26,0,37,0
"A02362","Mujer","Humanidades",11.3997605393916,19401,60,18,1,60,1
"A02363","Mujer","Salud",7.33837362761829,40328,60,18,1,58,0
"A02364","Mujer","Sociales",6.96926449872835,48171,60,20,0,23,0
"A02365","Mujer","Ciencias",8.38226216953973,28878,60,18,1,60,1
"A02366","Mujer","Ciencias",10.5934925376167,27284,60,19,1,60,1
"A02367","Hombre","Salud",6.34968808892481,18129,60,22,1,51,0
"A02368","Hombre","Humanidades",8.61122464814329,52129,60,18,1,48,0
"A02369","Mujer","Ciencias",5.70090924726385,36917,60,18,1,54,1
"A02370","Hombre","Ingenieria",9.93753526904935,25627,60,18,1,57,0
"A02371","Hombre","Salud",7.83134301656274,23608,48,18,1,41,1
"A02372","Mujer","Ciencias",9.39140465393885,29501,66,24,1,66,1
"A02373","Hombre","Humanidades",6.18498922055477,31747,60,18,1,50,0
"A02374","Hombre","Humanidades",5.5903375582742,16257,60,19,0,48,0
"A02375","Mujer","Ingenieria",10.4807821726075,5286,48,19,1,48,1
"A02376","Hombre","Ciencias",5.74093776421049,23928,60,18,1,50,0
"A02377","Mujer","Ingenieria",6.06344358290253,11688,60,23,1,47,0
"A02378","Mujer","Salud",8.65261573028089,11422,60,22,1,58,1
"A02379","Hombre","Salud",10.5480544657832,7599,60,18,1,53,1
"A02380","Mujer","Sociales",8.72863373048244,10014,66,23,1,65,0
"A02381","Mujer","Humanidades",8.42788105985693,37624,60,18,1,50,0
"A02382","Hombre","Humanidades",9.48020373324152,29902,60,19,0,60,1
"A02383","Mujer","Ciencias",6.88586886547337,33237,60,20,0,38,0
"A02384","Mujer","Ciencias",8.51524137391477,34155,48,24,0,33,1
"A02385","Mujer","Ingenieria",7.84732455819624,13023,60,18,1,60,1
"A02386","Mujer","Ciencias",6.91815991412656,34500,66,25,1,60,0
"A02387","Mujer","Humanidades",10.1205101463875,34752,60,20,1,53,1
"A02388","Hombre","Ingenieria",8.87287029738685,22318,60,20,1,47,1
"A02389","Mujer","Humanidades",9.82523551977409,116433,60,20,0,48,1
"A02390","Mujer","Ciencias",8.50163575082773,19375,72,24,1,53,0
"A02391","Hombre","Humanidades",5,39130,48,19,1,37,1
"A02392","Hombre","Ingenieria",9.21282073171976,57333,48,20,0,48,1
"A02393","Hombre","Ciencias",7.12669517444515,17332,60,21,1,58,1
"A02394","Mujer","Sociales",8.44343683280397,36307,54,18,0,50,0
"A02395","Mujer","Salud",11.0667634073929,31796,72,20,1,66,1
"A02396","Hombre","Salud",7.35345609695475,54105,60,18,0,60,0
"A02397","Hombre","Ingenieria",7.86708976635995,34348,60,19,1,43,0
"A02398","Mujer","Salud",7.89318895782749,24750,48,20,1,46,1
"A02399","Mujer","Humanidades",9.28609631828339,14690,60,23,1,60,1
"A02400","Mujer","Sociales",8.21765735786931,21142,66,18,1,61,0
"A02401","Mujer","Ciencias",7.99108370297815,19615,66,18,1,58,1
"A02402","Hombre","Salud",6.11051944599882,47887,60,19,1,52,1
"A02403","Hombre","Sociales",10.7326633939693,13050,60,18,1,60,1
"A02404","Mujer","Sociales",7.01869110642732,14202,66,26,1,66,0
"A02405","Hombre","Ingenieria",7.31928219941572,65364,60,18,0,39,0
"A02406","Hombre","Salud",8.88224073180057,21154,60,18,1,60,1
"A02407","Mujer","Salud",7.29353833108077,42667,66,20,1,38,0
"A02408","Mujer","Ingenieria",7.15663864039789,13017,60,20,1,60,0
"A02409","Hombre","Ciencias",7.11770135148646,18270,60,24,1,38,1
"A02410","Hombre","Ciencias",8.52798075022347,21227,60,18,1,58,1
"A02411","Mujer","Humanidades",9.38320464675401,31458,60,18,1,60,1
"A02412","Hombre","Ciencias",7.20448911214946,39833,66,25,1,53,0
"A02413","Mujer","Ingenieria",8.43131449085039,34501,54,18,1,54,0
"A02414","Hombre","Ingenieria",10.1355962738771,42709,66,18,0,47,1
"A02415","Hombre","Ciencias",7.98012529610619,26230,66,18,1,53,0
"A02416","Mujer","Salud",6.42745328926322,62361,66,20,0,53,1
"A02417","Hombre","Salud",8.35485664013104,17771,72,25,1,58,1
"A02418","Mujer","Sociales",10.2836180050524,12662,60,21,1,60,1
"A02419","Hombre","Sociales",9.29725543791297,9659,60,19,1,60,1
"A02420","Mujer","Salud",7.7691265651089,20006,60,24,1,60,1
"A02421","Hombre","Ciencias",8.40708903880463,34543,60,21,1,60,0
"A02422","Mujer","Ingenieria",9.75867113521672,15727,72,19,0,49,0
"A02423","Mujer","Sociales",8.14161881426659,9129,72,21,1,55,1
"A02424","Hombre","Sociales",9.94582862475303,41769,60,21,0,53,1
"A02425","Mujer","Ciencias",7.87313079226309,34448,60,20,1,60,0
"A02426","Mujer","Ingenieria",6.50757146968417,10685,66,20,1,51,0
"A02427","Hombre","Ingenieria",7.69196777581798,11743,60,18,1,60,1
"A02428","Mujer","Salud",6.9099739971587,35421,60,20,1,51,0
"A02429","Hombre","Salud",8.76838107692653,21792,54,19,1,52,1
"A02430","Mujer","Sociales",10.5591330514396,49100,72,22,1,46,1
"A02431","Hombre","Humanidades",9.80021929443126,23862,54,18,1,52,1
"A02432","Mujer","Humanidades",6.3774180757694,17679,60,20,0,55,0
"A02433","Mujer","Ingenieria",11.2143094980632,47211,72,21,1,56,0
"A02434","Mujer","Ingenieria",8.95165566597033,56157,60,19,1,60,1
"A02435","Hombre","Ciencias",7.41188251248402,46523,60,19,1,44,0
"A02436","Mujer","Salud",5.86882883075335,11750,60,18,1,41,0
"A02437","Mujer","Ciencias",6.5350764740851,12224,60,19,1,60,1
"A02438","Hombre","Sociales",8.65841435588161,54163,60,21,1,43,0
"A02439","Hombre","Humanidades",6.72431366986616,39651,60,18,1,41,0
"A02440","Mujer","Ingenieria",9.95858124830146,21468,54,18,1,54,1
"A02441","Mujer","Humanidades",7.99106098864056,24919,60,21,1,45,1
"A02442","Hombre","Sociales",9.97521673477156,24727,54,18,0,54,1
"A02443","Hombre","Humanidades",8.02988794718966,22517,60,23,1,60,0
"A02444","Hombre","Humanidades",5,36806,66,18,0,39,0
"A02445","Hombre","Ciencias",9.25265349393138,27679,60,18,0,60,1
"A02446","Mujer","Salud",6.35076865654567,31448,48,18,1,43,0
"A02447","Hombre","Humanidades",8.5293065941153,19508,60,18,1,58,1
"A02448","Hombre","Ciencias",7.5162787500599,6312,60,18,0,49,1
"A02449","Hombre","Ingenieria",8.08304443762007,37548,60,24,1,51,0
"A02450","Mujer","Humanidades",8.55634377264031,13511,54,19,1,54,1
"A02451","Hombre","Ingenieria",10.4632163922431,26845,60,18,1,60,0
"A02452","Mujer","Salud",9.44545673552227,23195,60,20,0,41,1
"A02453","Mujer","Ciencias",8.65297485913519,13063,54,18,1,53,1
"A02454","Hombre","Ingenieria",6.95732289155055,51400,66,26,1,43,0
"A02455","Hombre","Salud",11.5410370417847,25483,60,20,1,60,1
"A02456","Mujer","Ciencias",10.4446016865596,28438,60,21,1,60,1
"A02457","Mujer","Ingenieria",6.2696830444283,19556,72,18,1,44,0
"A02458","Hombre","Sociales",9.29703473626146,17983,48,19,1,48,1
"A02459","Hombre","Sociales",7.05714281644934,39619,60,19,0,47,1
"A02460","Mujer","Sociales",8.86579486423003,14137,60,19,1,60,1
"A02461","Hombre","Ciencias",7.91993021758633,30234,54,18,1,54,1
"A02462","Hombre","Ingenieria",7.20581177545928,71944,60,19,1,43,0
"A02463","Hombre","Salud",9.51655846843132,9745,66,18,1,47,1
"A02464","Hombre","Sociales",7.24553214948936,8416,60,18,1,52,1
"A02465","Mujer","Salud",7.97187385996174,16275,54,18,1,54,1
"A02466","Hombre","Ingenieria",5,29834,66,18,0,48,0
"A02467","Hombre","Humanidades",9.36449236814922,43496,66,18,0,43,0
"A02468","Mujer","Ciencias",8.29422267017298,13773,60,18,1,56,1
"A02469","Hombre","Ciencias",6.31556385164126,6237,60,18,1,45,0
"A02470","Mujer","Salud",6.78821667724547,23338,60,18,1,40,0
"A02471","Mujer","Sociales",8.98527394707307,40839,60,19,1,59,1
"A02472","Hombre","Ciencias",8.77454309558381,15695,66,19,1,57,1
"A02473","Mujer","Sociales",6.37386150557748,19591,60,19,1,40,1
"A02474","Hombre","Sociales",5.96585438868399,91111,60,20,0,39,0
"A02475","Hombre","Salud",8.98129785746286,42282,60,19,0,60,0
"A02476","Hombre","Ciencias",9.29368678315753,127227,60,18,0,49,1
"A02477","Hombre","Sociales",5.90686508067407,23081,54,18,0,33,0
"A02478","Hombre","Sociales",7.5738580646117,36289,60,18,1,51,1
"A02479","Hombre","Ciencias",7.3217103880264,12083,72,23,1,58,1
"A02480","Mujer","Ingenieria",9.84255469690062,29517,72,19,1,50,1
"A02481","Hombre","Humanidades",8.42115028994945,19347,60,22,1,52,0
"A02482","Hombre","Salud",6.94761363988805,28232,60,21,0,33,0
"A02483","Mujer","Sociales",9.32887409657897,92537,60,22,1,50,1
"A02484","Mujer","Humanidades",9.16890974292255,30556,66,20,1,47,1
"A02485","Hombre","Sociales",7.11270725671582,22801,72,19,1,44,0
"A02486","Hombre","Ingenieria",10.3812627259934,12386,72,20,1,47,1
"A02487","Mujer","Sociales",9.78339659216303,20556,60,22,1,59,1
"A02488","Mujer","Sociales",9.85470128961348,8531,60,19,1,60,1
"A02489","Mujer","Sociales",9.09203181835988,25325,54,27,1,50,0
"A02490","Hombre","Salud",9.36710341056119,25675,60,19,1,60,1
"A02491","Hombre","Sociales",11.6709172835621,21404,66,25,1,66,1
"A02492","Hombre","Ciencias",12.4016514888623,19350,66,18,1,60,1
"A02493","Mujer","Humanidades",6.38227792457191,19856,54,20,1,54,0
"A02494","Mujer","Humanidades",11.4574190849197,28808,54,19,1,54,1
"A02495","Hombre","Ciencias",8.81386504079441,31825,60,21,1,60,1
"A02496","Mujer","Humanidades",7.16252745244566,63470,60,18,1,60,1
"A02497","Hombre","Ingenieria",7.93263038674285,16904,60,18,1,60,0
"A02498","Mujer","Humanidades",9.24091823836256,29092,72,18,1,51,1
"A02499","Hombre","Salud",9.12531625621507,9654,54,18,1,54,1
"A02500","Hombre","Ciencias",7.15391327053228,84410,60,20,0,60,0
"A02501","Mujer","Humanidades",6.19264214196699,18086,60,18,1,52,0
"A02502","Hombre","Salud",10.5549926407242,34512,48,24,0,47,1
"A02503","Hombre","Sociales",8.26742682093801,36544,48,18,1,44,1
"A02504","Mujer","Salud",8.51115711104397,23638,60,21,1,45,1
"A02505","Hombre","Ingenieria",5,12480,54,18,0,24,0
"A02506","Hombre","Ingenieria",9.15668807862222,25415,60,20,1,60,1
"A02507","Mujer","Humanidades",10.6574126842648,26950,60,18,1,60,1
"A02508","Hombre","Sociales",7.82131866212351,78205,60,19,0,47,1
"A02509","Mujer","Ingenieria",5.76026950859391,8034,66,22,1,46,1
"A02510","Hombre","Salud",13.973310911401,23833,54,18,1,54,1
"A02511","Hombre","Sociales",10.0213160925084,17126,66,21,1,66,1
"A02512","Hombre","Humanidades",8.70986902622599,29589,54,18,1,54,1
"A02513","Hombre","Humanidades",10.1767818257065,13075,60,18,1,60,1
"A02514","Mujer","Sociales",5.5311877002333,37501,60,18,1,60,0
"A02515","Mujer","Ingenieria",11.1549154954319,28110,66,20,1,66,1
"A02516","Mujer","Ingenieria",7.69603581768186,47780,60,25,1,43,0
"A02517","Mujer","Humanidades",7.41741614349991,41174,72,21,0,58,1
"A02518","Mujer","Humanidades",9.49974667826508,11844,48,26,1,48,1
"A02519","Mujer","Ciencias",7.4627273552773,26419,60,20,1,60,1
"A02520","Mujer","Salud",8.96551063971802,38437,60,19,1,54,1
"A02521","Hombre","Humanidades",6.59543741106644,86912,60,28,0,21,0
"A02522","Mujer","Ciencias",9.50797534123289,27777,54,20,1,54,1
"A02523","Mujer","Sociales",8.65389052281611,22443,60,20,1,57,0
"A02524","Mujer","Ingenieria",9.76986312711803,43366,60,23,1,60,1
"A02525","Mujer","Salud",7.66247360227515,20903,60,18,1,47,1
"A02526","Hombre","Sociales",9.2954371089013,21925,60,18,1,53,0
"A02527","Mujer","Humanidades",7.57014341730353,22454,60,18,1,52,1
"A02528","Mujer","Ingenieria",9.03226182507808,16695,60,18,1,60,1
"A02529","Hombre","Ciencias",7.3759842071447,53556,60,18,1,60,0
"A02530","Mujer","Humanidades",6.97136309765022,19580,60,22,1,50,1
"A02531","Hombre","Sociales",6.2289003374108,13372,66,18,1,40,0
"A02532","Hombre","Salud",9.40873653493064,12660,66,24,1,54,0
"A02533","Hombre","Humanidades",9.87529576804766,108417,66,20,1,57,0
"A02534","Mujer","Humanidades",7.88353243284393,10427,60,20,1,51,1
"A02535","Mujer","Ingenieria",6.21543279437452,43879,66,18,1,48,1
"A02536","Mujer","Ingenieria",10.0308478701304,35974,60,19,0,60,1
"A02537","Mujer","Salud",7.8299407471993,16370,60,19,1,60,0
"A02538","Hombre","Salud",10.2229300796955,69029,48,23,0,48,1
"A02539","Mujer","Humanidades",8.07589378785861,32857,60,27,1,60,1
"A02540","Mujer","Humanidades",9.07947521031148,20185,66,18,1,47,1
"A02541","Hombre","Ingenieria",6.94897533687066,25298,60,19,1,47,0
"A02542","Mujer","Ingenieria",9.60156361865305,17671,60,19,1,60,1
"A02543","Mujer","Ingenieria",7.89681514149649,62285,60,25,1,49,0
"A02544","Hombre","Ciencias",8.83733890960024,25915,66,18,1,38,0
"A02545","Hombre","Humanidades",10.2387089472191,32504,66,18,1,62,1
"A02546","Mujer","Humanidades",8.28000771725743,48865,60,18,0,60,0
"A02547","Mujer","Ingenieria",9.28907684186625,18628,60,19,1,49,0
"A02548","Hombre","Ciencias",7.91222640328024,45774,60,18,0,47,0
"A02549","Hombre","Ingenieria",8.46987573225181,28639,60,18,1,60,1
"A02550","Mujer","Salud",5.73162654442568,11773,60,23,1,57,0
"A02551","Hombre","Humanidades",8.90002654369929,45382,60,20,1,60,0
"A02552","Hombre","Humanidades",9.80230791491354,32857,66,18,1,66,1
"A02553","Mujer","Humanidades",7.33335348136317,23101,48,18,1,48,0
"A02554","Mujer","Salud",8.46891580179487,84488,66,18,0,43,0
"A02555","Hombre","Humanidades",11.2622092022301,172410,60,20,0,60,0
"A02556","Hombre","Ingenieria",10.8581559784412,49457,72,26,1,51,1
"A02557","Mujer","Humanidades",6.8313671286151,35023,60,27,1,37,1
"A02558","Hombre","Sociales",7.4694343378652,8326,60,18,1,60,1
"A02559","Mujer","Ciencias",8.20347301424153,36080,60,21,1,50,1
"A02560","Hombre","Ciencias",9.097190608699,71294,60,18,0,60,0
"A02561","Hombre","Salud",9.0474531220466,31940,72,18,1,54,1
"A02562","Hombre","Salud",9.21044993445766,14540,60,21,1,49,1
"A02563","Mujer","Sociales",9.06513814365793,7951,66,18,1,45,0
"A02564","Hombre","Ciencias",7.63545623855968,38433,60,20,1,60,0
"A02565","Hombre","Sociales",6.996281065566,50816,54,18,0,35,0
"A02566","Hombre","Humanidades",8.80468559748502,16080,60,18,0,37,1
"A02567","Hombre","Ingenieria",6.61122769411212,25034,60,18,1,51,1
"A02568","Mujer","Sociales",11.744599225396,28515,60,19,1,60,1
"A02569","Mujer","Humanidades",9.26834648324573,18777,66,18,0,66,1
"A02570","Mujer","Salud",11.0887047485532,18817,60,19,1,60,1
"A02571","Hombre","Ciencias",9.95159966334102,29397,54,23,1,54,1
"A02572","Mujer","Ciencias",9.21531312411993,20027,60,24,1,48,1
"A02573","Mujer","Ciencias",10.5780400627513,27018,54,18,1,54,1
"A02574","Mujer","Ingenieria",6.04441210781177,18289,60,20,1,48,0
"A02575","Mujer","Sociales",7.09239438966437,78480,66,25,0,31,0
"A02576","Hombre","Salud",8.72870973440315,22377,60,21,0,44,0
